subject_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,dominant_family
synth023,0.059078287333250046,1.9446377754211426,-0.0747547373175621,0.04094257950782776,0.12822329998016357,-0.04854574799537659,-0.28839045763015747,-0.15919089317321777,-1.0416773557662964,0.07204429060220718,-0.033681441098451614,0.12664198875427246,0.05866644158959389,-0.0038805638905614614,-0.005185790825635195,0.09500068426132202,LossCounting
synth024,-0.03534485399723053,-0.6420732736587524,-0.05012932047247887,0.0607805959880352,0.07066367566585541,-0.011565043590962887,-0.908329427242279,-0.11756420135498047,-0.11107606440782547,0.0364086851477623,0.020025651901960373,0.018371617421507835,0.015231967903673649,0.06995365023612976,-0.05971360579133034,-0.03058556839823723,QLearning
synth025,0.1753046065568924,1.1509836912155151,-0.13024689257144928,-0.16542847454547882,-0.12709355354309082,-0.04563574492931366,0.7183453440666199,-0.1145189106464386,0.6398365497589111,-0.13219885528087616,-0.16745011508464813,0.10902775824069977,-0.00489709572866559,0.05250099301338196,-0.031348492950201035,0.11592515558004379,CompareToThreshold
synth026,-0.008574066683650017,-0.4829833209514618,0.06387556344270706,-0.012498853728175163,0.01684853434562683,-0.1005035862326622,-0.5153562426567078,-0.05364110693335533,1.4847242832183838,-0.014561020769178867,0.0617656372487545,0.018683452159166336,0.008370548486709595,0.09111309051513672,0.033352501690387726,-0.1280716359615326,LossCounting
synth027,0.06734474748373032,-0.13411113619804382,-0.19722290337085724,0.040766868740320206,-0.06547045707702637,-0.13309259712696075,-0.24260416626930237,-0.2318558692932129,-1.3038803339004517,0.14885224401950836,-0.2049212008714676,0.22067104279994965,0.04100751131772995,-0.011340158991515636,-0.0678911805152893,-0.0052763898856937885,QLearning
synth028,0.03895167261362076,0.5231104493141174,-0.08618705719709396,0.22341154515743256,-0.09849519282579422,0.16473093628883362,0.5806751847267151,-0.1240248829126358,0.7370625138282776,0.051697343587875366,-0.15409162640571594,0.06283553689718246,-0.008751530200242996,0.08804920315742493,-0.043289829045534134,0.017869960516691208,CompareToThreshold
synth029,-0.13596726953983307,0.9380555748939514,-0.02194981463253498,-0.0226497370749712,0.03746866062283516,0.015569350682199001,-0.4269154667854309,-0.13653120398521423,0.18402141332626343,0.03810742124915123,0.03184809163212776,0.03675331920385361,0.07730992138385773,-0.0516323484480381,0.02054922841489315,0.10252176970243454,LossCounting
synth030,-0.03725230693817139,-0.7362065315246582,-0.04688671976327896,0.11224369704723358,0.021049462258815765,0.007582521997392178,-0.8174777030944824,-0.0026324556674808264,-0.2299574613571167,-0.09957270324230194,-0.030106255784630775,0.06480169296264648,-0.056459154933691025,0.0715460553765297,0.024227183312177658,0.021549513563513756,QLearning
synth031,0.12025684118270874,-0.5218901038169861,-0.10597885400056839,-0.0060577099211514,0.10897615551948547,0.09746849536895752,0.5465518236160278,0.10421562194824219,-1.052438497543335,-0.1310848742723465,0.16513308882713318,0.07520291209220886,0.10276461392641068,-0.04258645325899124,0.001045280252583325,-0.15388058125972748,CompareToThreshold
synth032,-0.07460719347000122,0.015891708433628082,-0.04218793287873268,-0.002752873580902815,0.159136101603508,-0.03715594485402107,-0.4753287732601166,-0.060369063168764114,1.107123613357544,-0.0461239367723465,0.05279356613755226,0.01760820858180523,0.050014473497867584,-0.04552629962563515,0.0170314721763134,-0.046200767159461975,LossCounting
synth033,0.05640469864010811,-0.577200710773468,0.026523130014538765,-0.039232462644577026,-0.019877448678016663,-0.01840413361787796,-0.5904625654220581,0.06901911646127701,-0.38046497106552124,-0.13729055225849152,-0.07654504477977753,0.11296520382165909,0.035565800964832306,0.051137782633304596,-0.09513705968856812,-0.15145757794380188,QLearning
synth034,0.002782557625323534,0.8702854514122009,0.07522635906934738,0.06046992912888527,0.007288523018360138,-0.04661116749048233,1.171189546585083,-0.12937231361865997,0.3530412018299103,0.015659937635064125,0.016106579452753067,-0.019687123596668243,0.06092929095029831,-0.0002314204757567495,0.04243095591664314,-0.0428723469376564,CompareToThreshold
synth035,0.028905091807246208,1.8078845739364624,-0.03177238628268242,0.01606958732008934,0.13203570246696472,-0.02053450234234333,-0.6695587635040283,-0.008628053590655327,-0.6467742919921875,0.17018462717533112,0.011826269328594208,-0.03485053777694702,0.09999281167984009,-0.04984946921467781,-0.13937348127365112,0.0034326505847275257,LossCounting
synth036,-0.0803031399846077,-1.260857105255127,0.09909090399742126,0.016041334718465805,-0.14448872208595276,0.12188249081373215,-0.0335945226252079,0.17644822597503662,-0.6125515103340149,0.07727224379777908,0.06411202996969223,0.04397484287619591,0.02761480212211609,-0.020128285512328148,0.09297101944684982,-0.17210233211517334,QLearning
synth037,-0.00913841649889946,0.8208088874816895,-0.02614578604698181,0.01700972393155098,0.16030772030353546,0.1408189833164215,0.8643926382064819,-0.17387685179710388,0.6291289925575256,-0.08350437879562378,0.10441198199987411,-0.009278510697185993,0.1780565083026886,-0.06856504827737808,0.11480996012687683,0.054953936487436295,CompareToThreshold
synth038,-0.03421842306852341,-0.766671359539032,0.13455358147621155,0.011530227027833462,0.18548189103603363,-0.12381894886493683,-0.38438880443573,-0.009641552343964577,1.7669652700424194,-0.018246658146381378,0.14543840289115906,-0.032659925520420074,-0.1035589873790741,0.07248339802026749,0.15053690969944,-0.11847731471061707,LossCounting
synth039,0.11419513076543808,-1.1669025421142578,0.11818882822990417,0.05611525848507881,0.12414142489433289,0.06014223396778107,0.3229885399341583,0.25178712606430054,-0.926180899143219,-0.02650458738207817,0.14161589741706848,0.09163477271795273,0.08710090070962906,0.0015287272399291396,0.16432766616344452,-0.10309545695781708,QLearning
synth040,0.0835813656449318,0.5371782779693604,0.05256862938404083,0.2363509237766266,0.10776423662900925,0.003211564850062132,0.9249633550643921,0.10533399134874344,-0.0008912106277421117,0.05283709987998009,-0.09741660207509995,0.01599140092730522,-0.1872926950454712,0.15657347440719604,-0.06559145450592041,0.10386119782924652,CompareToThreshold
synth041,0.005161164328455925,1.884706735610962,-0.059785936027765274,0.025184564292430878,0.08882983773946762,-0.020407430827617645,-0.6322569847106934,-0.023832101374864578,-0.6389011740684509,0.052655111998319626,-0.009312743321061134,-0.03124055080115795,0.04586509242653847,-0.038301948457956314,-0.1159190833568573,0.041837915778160095,LossCounting
synth042,0.2057657539844513,-0.034036774188280106,-0.047205835580825806,-0.12373387068510056,0.1763542890548706,-0.000970880500972271,0.10676849633455276,0.07227622717618942,-1.6919221878051758,-0.013081167824566364,-0.23426945507526398,-0.020766466856002808,-0.02322293631732464,-0.14180339872837067,-0.01936466060578823,0.13059879839420319,QLearning
synth043,-0.05973229557275772,0.37278854846954346,0.07872878760099411,-0.0643150806427002,0.0955001562833786,-0.057804178446531296,1.612754464149475,-0.024223627522587776,1.5246214866638184,0.09615622460842133,-0.1364574134349823,-0.02855265885591507,0.19149290025234222,-0.07210460305213928,-0.3091525733470917,-0.12694483995437622,CompareToThreshold
synth044,-0.08228099346160889,-0.37100493907928467,0.06553040444850922,0.023253416642546654,0.20139604806900024,-0.19179242849349976,-0.5058439373970032,-0.009715952910482883,1.4133943319320679,0.015381881967186928,0.10391052812337875,0.06401632726192474,-0.040795277804136276,0.1452452540397644,0.09001748263835907,-0.10538274794816971,LossCounting
synth045,0.22354699671268463,-0.5645115375518799,-0.11760462075471878,0.06937950104475021,-0.14059126377105713,-0.06928527355194092,0.2037699818611145,-0.013479446992278099,-1.0046875476837158,0.054643843322992325,-0.13181594014167786,0.17122004926204681,0.08983103930950165,0.048359353095293045,0.027210310101509094,0.21795544028282166,QLearning
synth046,-0.0013280326966196299,0.6373988389968872,-0.11513560265302658,0.23791153728961945,0.14637231826782227,0.07517305016517639,0.7883567214012146,-0.04449412226676941,-0.3073146343231201,-0.062299326062202454,-0.06278766691684723,-0.13641518354415894,0.40887120366096497,0.034242380410432816,-0.023775799199938774,-0.003512804862111807,CompareToThreshold
synth047,-0.09034785628318787,1.9672267436981201,0.053646061569452286,0.07740800827741623,0.1912849396467209,-0.03285839781165123,-0.4099537432193756,-0.11752679198980331,-1.0841460227966309,0.06757355481386185,0.005672474857419729,-0.04229017347097397,0.15263834595680237,-0.08482269197702408,-0.03225508704781532,0.029301024973392487,LossCounting
synth048,-0.03935126215219498,-0.1428927183151245,0.0577797070145607,-0.055953193455934525,-0.055083420127630234,-0.08885987102985382,-0.851708710193634,-0.008287684060633183,-0.4386289715766907,-0.08151976019144058,-0.08105812966823578,0.052627284079790115,0.10980495065450668,0.1354283094406128,-0.12465205043554306,0.028293082490563393,QLearning
synth049,0.06156885251402855,1.0611138343811035,0.06421991437673569,0.05820690840482712,0.0417829193174839,0.06353803724050522,1.1015715599060059,0.041383322328329086,0.44957053661346436,0.0837860032916069,0.10421314090490341,-0.046529777348041534,0.06606895476579666,-0.04868202656507492,0.048810672014951706,-0.12165505439043045,CompareToThreshold
