true_preset,subject_id,param,true_initial,gru_pred_static
Bari2019,synth150,softmax_inverse_temperature,11.108730479948893,10.826898577326128
Bari2019,synth153,biasL,0.2666145998726285,0.1407497903258098
Bari2019,synth153,choice_kernel_relative_weight,0.1046729211363758,0.1808038676503552
Bari2019,synth153,forget_rate_unchosen,0.3044498606921384,0.155605594794885
Bari2019,synth153,learn_rate,0.390758853195182,0.6644347460666544
Bari2019,synth153,softmax_inverse_temperature,4.270786336499585,6.888752527989521
Bari2019,synth156,biasL,-0.21342098595181,0.0355847234068997
Bari2019,synth156,choice_kernel_relative_weight,0.2269542157336679,0.2960115310560535
Bari2019,synth156,forget_rate_unchosen,0.0651717848342252,0.1318004664120468
Bari2019,synth156,learn_rate,0.2606658017348039,0.4627272715305208
Bari2019,synth156,softmax_inverse_temperature,15.145903078642576,11.573947370417176
Bari2019,synth159,biasL,-0.048180360522555,0.1399798338965781
Bari2019,synth159,choice_kernel_relative_weight,0.4041320131115717,0.3676204330260348
Bari2019,synth159,forget_rate_unchosen,0.2722435528572386,0.2182831751979783
Bari2019,synth159,learn_rate,0.8572088617340181,0.9316718270023556
Bari2019,synth159,softmax_inverse_temperature,7.449446112733803,10.437483822551474
Bari2019,synth162,biasL,0.1934123501400602,-0.203488165683804
Bari2019,synth162,choice_kernel_relative_weight,0.3611190995565745,0.3932071879743881
Bari2019,synth162,forget_rate_unchosen,0.2136689728368104,0.2098463241745619
Bari2019,synth162,learn_rate,0.4591471855978651,0.8421157308381074
Bari2019,synth162,softmax_inverse_temperature,10.389589308258556,11.03116842212309
Bari2019,synth165,biasL,0.1355480241191554,0.1359146195910092
Bari2019,synth165,choice_kernel_relative_weight,0.3600042603992787,0.3256871356385062
Bari2019,synth165,forget_rate_unchosen,0.3525402390466112,0.1850379979500654
Bari2019,synth165,learn_rate,0.6361302868870922,0.8480147797298265
Bari2019,synth165,softmax_inverse_temperature,8.308083891003644,9.01441839906792
Bari2019,synth168,biasL,-0.4276307520423381,-0.1895364204018554
Bari2019,synth168,choice_kernel_relative_weight,0.3479311938250925,0.3767036118644987
Bari2019,synth168,forget_rate_unchosen,0.0947622100409703,0.2007765441465813
Bari2019,synth168,learn_rate,0.1571522825332536,0.4654302907801435
Bari2019,synth168,softmax_inverse_temperature,5.316689160607792,5.360303158355194
Bari2019,synth171,biasL,-1.0686301155438378,-0.7943281356838574
Bari2019,synth171,choice_kernel_relative_weight,0.2498664880797794,0.2562277040165679
Bari2019,synth171,forget_rate_unchosen,0.2133493919722509,0.1915662336616711
Bari2019,synth171,learn_rate,0.473378985208056,0.8098940139086983
Bari2019,synth171,softmax_inverse_temperature,0.1287298404310286,4.158814832337375
Bari2019,synth174,biasL,-0.0225284426535968,0.009703837540758
Bari2019,synth174,choice_kernel_relative_weight,0.0503074821248463,0.0665855002343785
Bari2019,synth174,forget_rate_unchosen,0.1742828663268366,0.1588538567988439
Bari2019,synth174,learn_rate,0.5240612765069543,0.8688425358104801
Bari2019,synth174,softmax_inverse_temperature,14.710143408921615,12.932766542255685
Bari2019,synth177,biasL,1.2415968897226206,0.6462094927235082
Bari2019,synth177,choice_kernel_relative_weight,0.2704459353714559,0.3564857697607433
Bari2019,synth177,forget_rate_unchosen,0.3140758797966871,0.2293784224286465
Bari2019,synth177,learn_rate,0.7585392020121136,1.0182126331506085
Bari2019,synth177,softmax_inverse_temperature,15.488722515414905,12.054165149081188
Bari2019,synth180,biasL,-0.1712754732043661,-0.2007833917797676
Bari2019,synth180,choice_kernel_relative_weight,0.1344032821713363,0.2696047993620054
Bari2019,synth180,forget_rate_unchosen,0.1783133692530299,0.1281059721777111
Bari2019,synth180,learn_rate,0.1246100571594351,0.4377809603990952
Bari2019,synth180,softmax_inverse_temperature,6.9046922439615,3.930590867103533
Bari2019,synth183,biasL,1.4964582719542443,0.739154114359828
Bari2019,synth183,choice_kernel_relative_weight,0.0877665706685456,0.185493209552477
Bari2019,synth183,forget_rate_unchosen,0.278156461826026,0.1375793185201062
Bari2019,synth183,learn_rate,0.2417680632139598,0.610704285204694
Bari2019,synth183,softmax_inverse_temperature,6.045330726860877,5.942959145900643
Bari2019,synth186,biasL,-0.0421978868792544,-0.0175062561966266
Bari2019,synth186,choice_kernel_relative_weight,0.2171317209123136,0.3076505398951184
Bari2019,synth186,forget_rate_unchosen,0.3148996971330062,0.1710823688180348
Bari2019,synth186,learn_rate,0.1706393359116817,0.5580190757447311
Bari2019,synth186,softmax_inverse_temperature,8.257214794634034,5.387051737452575
Bari2019,synth189,biasL,0.9944517129350854,0.3989613647609914
Bari2019,synth189,choice_kernel_relative_weight,0.1276107945190502,0.1656894089022476
Bari2019,synth189,forget_rate_unchosen,0.0013975811783077,0.1418357300486487
Bari2019,synth189,learn_rate,0.3207360455724077,0.6492670815952062
Bari2019,synth189,softmax_inverse_temperature,14.039888822254618,12.6553459368025
Bari2019,synth192,biasL,1.484194678784808,0.7464960359797226
Bari2019,synth192,choice_kernel_relative_weight,0.3291719411652234,0.4303018904255289
Bari2019,synth192,forget_rate_unchosen,0.0769801215291066,0.2341280336626879
Bari2019,synth192,learn_rate,0.8617539780087461,0.9454455281881824
Bari2019,synth192,softmax_inverse_temperature,13.816149645758555,12.00133790756603
Bari2019,synth195,biasL,-0.2387943498339319,-0.3279985501058809
Bari2019,synth195,choice_kernel_relative_weight,0.0314397184500077,0.1177711212712778
Bari2019,synth195,forget_rate_unchosen,0.2548735086923552,0.1334867379803701
Bari2019,synth195,learn_rate,0.4146136664588114,0.708324175725267
Bari2019,synth195,softmax_inverse_temperature,5.2869423596121,5.507791264327603
Bari2019,synth198,biasL,1.3444432595774924,0.5514081544284195
Bari2019,synth198,choice_kernel_relative_weight,0.3398650420022239,0.3128423639120384
Bari2019,synth198,forget_rate_unchosen,0.2475426119429028,0.1809658667708312
Bari2019,synth198,learn_rate,0.2365660516131126,0.7108125494594485
Bari2019,synth198,softmax_inverse_temperature,9.421490406472063,7.49217855584684
Hattori2019,synth001,biasL,-0.1081577274109394,-0.235360714466543
Hattori2019,synth001,learn_rate_rew,0.902759627592604,0.839951504081345
Hattori2019,synth001,learn_rate_unrew,0.1243415025462637,0.2597549386399801
Hattori2019,synth001,softmax_inverse_temperature,3.784083228046779,4.396831377808022
Hattori2019,synth004,biasL,0.3734191796474645,0.3961960041032718
Hattori2019,synth004,learn_rate_rew,0.8598280086894597,0.91772166542532
Hattori2019,synth004,learn_rate_unrew,0.5402472615599703,0.5370604769431493
Hattori2019,synth004,softmax_inverse_temperature,8.30987770082419,5.825489800508249
Hattori2019,synth007,biasL,-0.0944002559823641,-0.0039687391901583
Hattori2019,synth007,learn_rate_rew,0.2299847565601505,0.7454990051819927
Hattori2019,synth007,learn_rate_unrew,0.6207431097729567,0.4866583619877939
Hattori2019,synth007,softmax_inverse_temperature,7.634911598901553,7.821752040305659
Hattori2019,synth010,biasL,-0.3269334019549894,-0.0678289414020089
Hattori2019,synth010,learn_rate_rew,0.6430440563049125,0.8622922279467646
Hattori2019,synth010,learn_rate_unrew,0.1878262129320447,0.1707547956796204
Hattori2019,synth010,softmax_inverse_temperature,10.993297091493409,11.533282314239528
Hattori2019,synth013,biasL,-1.4358586115420515,-0.8940771917062094
Hattori2019,synth013,learn_rate_rew,0.1946907954986952,0.3728005767300337
Hattori2019,synth013,learn_rate_unrew,0.2895668255440272,0.3433665140853467
Hattori2019,synth013,softmax_inverse_temperature,3.663421333427965,7.5330076111860045
Hattori2019,synth016,biasL,0.4983617763989102,0.3857534609044488
Hattori2019,synth016,learn_rate_rew,0.3807261352758487,0.7382207452442715
Hattori2019,synth016,learn_rate_unrew,0.5754575319306088,0.4896542143326839
Hattori2019,synth016,softmax_inverse_temperature,13.3513196197761,13.124343249331488
Hattori2019,synth019,biasL,-0.7564824872338823,-0.2497516759456562
Hattori2019,synth019,learn_rate_rew,0.7826202609023489,0.8562168785204773
Hattori2019,synth019,learn_rate_unrew,0.1167215602989788,0.0496910631806242
Hattori2019,synth019,softmax_inverse_temperature,16.131293586108654,18.764354136689917
Hattori2019,synth022,biasL,-0.7673678194497472,-0.3382462990774516
Hattori2019,synth022,learn_rate_rew,0.1635950312014116,0.6225749243060662
Hattori2019,synth022,learn_rate_unrew,0.1873651391580418,0.1333478151505047
Hattori2019,synth022,softmax_inverse_temperature,12.324374091189064,10.599402146771087
Hattori2019,synth025,biasL,1.4778532001657112,0.6889110371691956
Hattori2019,synth025,learn_rate_rew,0.7677228040076413,0.9110659055899776
Hattori2019,synth025,learn_rate_unrew,0.3095725756685477,0.1886206728385949
Hattori2019,synth025,softmax_inverse_temperature,4.04097975629648,4.956929403864072
Hattori2019,synth028,biasL,0.602078655067789,0.2303524247847833
Hattori2019,synth028,learn_rate_rew,0.6946751393388189,0.8735646285489542
Hattori2019,synth028,learn_rate_unrew,0.1500239362810072,0.1518169304567576
Hattori2019,synth028,softmax_inverse_temperature,9.574076852082603,8.469239745624957
Hattori2019,synth031,biasL,0.3317684325812898,0.0977441588653336
Hattori2019,synth031,learn_rate_rew,0.1698317878600487,0.4154262663479446
