subject_id,biasL_true,biasL_recovered,learn_rate_true,learn_rate_recovered,softmax_temp_true,softmax_temp_recovered
synth018,-0.5552810643903725,-0.6337674077945185,0.8225640708975858,0.7787040870252515,4.3914099208128015,5.1239826327515345
synth019,-0.7455717561637487,-0.709230875019348,0.3927590436366847,0.39318145471225313,12.91992449449898,12.65490482426383
synth020,0.79441944483602,0.6641298169387728,0.2462220015508052,0.27691649145262437,6.149072692513436,6.973482764187533
synth021,-0.1440696158237306,-0.16250981464532965,0.8011966423535012,0.7950236668702149,6.666475791517712,7.008207243343932
synth022,-0.7421544876643084,-0.617894081897335,0.5284995076277271,0.531140989794476,3.840164615975983,4.119295152149582
synth023,1.3175617510773288,1.2415526980516538,0.1451340691344715,0.11848225903091048,10.169075012274291,9.64739314590281
synth024,-1.0698412059682934,-0.8863099877929491,0.8117942101792753,0.8205926772908787,12.295882380418728,12.912913554080017
synth025,1.3900652322195066,1.2211237137235436,0.6463198790635075,0.6030041306861356,12.15458812139334,10.303924847337456
synth026,-1.0223628064757757,-1.3592976321973496,0.5154473004355626,0.5233049230690211,2.3191223817374795,0.9385930247391157
synth027,1.30676343334471,1.0538806550914968,0.4462958258298146,0.46255603236197473,10.108240729657483,9.615636545983126
synth028,0.7698752072808759,0.5452054353845491,0.4299471557173643,0.42821306747291815,12.458046830256809,11.951049227817608
synth029,0.1478100289159889,-0.07552110932590035,0.517144705548695,0.4976603174565854,13.432146872774878,12.691373904448017
synth030,-0.7329562535953751,-0.5129251765578324,0.8652004054075481,0.8534213988698135,11.153172498867905,10.308484686059012
synth031,0.2940577395303676,0.3826916939512942,0.1742756593520277,0.17910145198127242,2.7099281065760903,2.292897939425443
synth032,-0.4540891715377673,-0.4881661592564467,0.4740077458888955,0.49595008712165334,9.61115981892971,9.670428796804844
synth033,0.0293572692050019,0.3028032619919377,0.4977988509741702,0.52392286255252,2.33589046043931,0.7194330824332456
synth034,0.3885719043337456,0.28504707397669926,0.6361231717216422,0.633703158564103,10.694458559988307,11.264494769599821
synth035,0.9842455845933582,0.9273651398172011,0.8689602816609038,0.8704435827826549,6.839469260535918,7.034102762346647
synth036,-0.7506112073636944,-0.7858052615889092,0.2774020351261819,0.2703176474155202,14.39991835633263,14.18787748165862
synth037,1.0207984928244755,0.9516154036091691,0.7120265631227592,0.708782854350646,11.789334872554708,11.842404996954272
synth038,-1.467674685988472,-1.2683598975664339,0.3024561823855181,0.3312821546425653,5.605959598372952,6.518610720068642
synth039,-0.4838905450793698,-0.6632510392739598,0.1311482652648582,0.09570095893961372,2.6294373080821014,2.4970075621406993
synth040,1.0906104817897615,0.8720389095941914,0.4426337045459648,0.47506922780474464,9.022515104319815,8.977413646753199
synth041,0.973965487926983,0.9824286248679492,0.7836827265352231,0.7599429222672546,10.401445817367948,9.984506721791389
synth042,1.1103862664280428,1.1282138983574233,0.4207508171260724,0.4436876642873715,4.467226449928001,5.2394149681170035
synth043,-0.1343897413132828,-0.08846141187285053,0.2517996457465637,0.2726740938446432,4.067174407222568,4.656850155460023
synth044,-0.8733934971695806,-0.863095940808972,0.4907835608581211,0.4948000240908307,2.6338512478071734,1.6187711451278126
synth045,0.1581017232971602,0.08096673309992578,0.3227177063324785,0.3494056954300491,8.773349345123048,9.147080497453093
synth046,1.1474558486554862,1.0608791185650726,0.5408979006812024,0.5437586896982323,5.497276601155663,5.975948183946425
synth047,1.345297823341712,1.2903136942066225,0.2253328047409571,0.2253476659061367,14.916138662128748,13.193861980766306
synth048,1.3269630020999583,1.4094231147501242,0.7766968986342168,0.7776838649820512,10.310965725080932,11.380543273054958
synth049,0.9628871801774652,0.6526368703039408,0.708634470545335,0.6790531988763577,13.973428501856944,14.206929080620606
synth050,0.0842737907074613,0.20794973373026274,0.1771994469442329,0.16040879366466204,12.373338582782942,11.491631995024177
synth051,0.5380528692308615,0.44586756488619966,0.2823445795640575,0.30767677584928865,11.90750458144699,10.733844514894393
synth052,1.0801412725721544,0.8790934681081511,0.1493734657043743,0.13137875475014738,4.969337124617685,5.926143220041169
synth053,-0.7303522927189752,-0.6385566668675824,0.5594831650149847,0.549302581221186,8.415792896223833,9.1158453480694
synth054,-1.1838467328939104,-1.0235001041876501,0.3725186890713235,0.3681461601284145,10.979159127630536,11.073253083660049
synth055,-0.2573353878133313,-0.19737159322173217,0.677793936062789,0.665408480704255,9.113199975827229,10.01686585720392
synth056,1.2644999561215091,1.2082624359631216,0.2280562411407929,0.2462156672231688,14.710395900426027,12.118594564835911
synth057,-0.882559689080534,-0.8965952015429168,0.6378469082705138,0.6246307764134301,3.608579606456635,3.7099360766258727
synth058,0.6938585616072852,0.5929711830738357,0.214220543569163,0.23103252818413528,5.90950353480046,6.7397451157366275
synth059,-1.0367800392079318,-0.9653056825140534,0.3753643297516681,0.3990426878794323,4.678583309816306,5.3934607260338225
synth060,-0.884525804775775,-0.9553873298179697,0.8416679558060904,0.8241500116792895,4.786561325297917,5.470794359684384
synth061,0.2078468268606381,0.18196652622292042,0.4924194064249748,0.5231089492633938,5.690828278306068,6.043459328034632
synth062,1.3547577599311178,1.200579591650715,0.7056787591081574,0.6518546606103514,14.067261680579191,13.155367819261784
synth063,-1.4114994304636037,-1.896564370395489,0.6888878196115455,0.6694972263853901,2.6414868530481916,1.334598007308717
synth064,1.3990880756199866,1.2686195552894028,0.1034077101551336,0.029446608284338205,7.0662665512160086,8.288834763619672
synth065,0.973506533908692,0.9189770242547711,0.6610447462994044,0.6619215634581641,9.187635658649878,10.588069260120134
synth066,0.8568920472735826,0.8525290698382753,0.8291523534530105,0.8088348470410608,3.76757977340852,4.10969523545278
synth067,0.2444321143843928,0.46751566422516705,0.8707935171923067,0.8874678653720494,12.385055156305802,11.329021553449117
synth068,0.2972023527400309,0.08968610207604856,0.6887340639803229,0.6936652805056293,14.700361217530313,13.54567339480957
synth069,0.3488218229030431,0.250596827926869,0.1037444484061461,0.028693844926174605,7.092711360348465,8.104759377950675
synth070,-0.560295017942591,-0.5110833440447273,0.4926638755730764,0.5064788109819928,9.567352436743192,9.076600206757055
synth071,-1.254103905845806,-0.857104830795942,0.2430737838512172,0.24569849541182165,14.724152928695888,13.395952871792964
synth072,-0.8513676774521419,-0.7754888135449995,0.6793220106977376,0.6570052600083299,7.01873874495433,8.121609777631228
synth073,-0.8565487288232907,-0.6867671119880859,0.2453384646346527,0.22684073952618355,14.683163519467456,13.569787099465751
synth074,-0.9599023154772311,-0.8858519558627858,0.4261063492764232,0.4278597564737241,12.5593820847967,12.361506183444423
synth075,0.6004109803151483,0.5291005040365347,0.6795238787499496,0.6705736563193538,9.83721370459123,10.744892552805858
synth076,0.3273663452125244,0.015390368891558207,0.3536067629474514,0.3488135651494688,14.809786730341733,14.672444707103747
synth077,-0.1612746233954922,-0.07422928090587162,0.6968912415134818,0.6969202613159221,9.775184493929071,10.965691274848021
synth078,-0.4246524809243439,-0.3589801961078889,0.7974566272742181,0.7785033383062887,3.8020393289906536,4.3172608868841955
synth079,-0.731220670538792,-0.5322999463417066,0.7109607467501904,0.6931545591138921,6.736211798849451,7.636177179190571
synth080,-0.9805487701029574,-0.89804408848047,0.3502141058338408,0.3756607421850705,3.4375323497151853,3.5678933633607217
synth081,-0.8934695836641668,-0.9565739605664705,0.179789674237414,0.1767747045362787,3.75651315677016,4.605371877200787
synth082,0.7160027420677091,0.6470997559135784,0.6572011109109017,0.643528660469046,6.055467041575515,6.894557136563112
synth083,-0.7318819972379372,-0.6065990607735362,0.310064238886093,0.3208797940763106,11.478322919083595,11.095960434206736
synth084,-0.7727489489911312,-0.6492137353042637,0.4880602765251866,0.5005145531161531,3.6028494124518455,3.6619026431105297
synth085,-1.2419373905608944,-1.462530721779179,0.635701662853276,0.6175048913134213,3.0182213637167923,2.7808673903256853
synth086,0.0659225424546408,0.17606370274672048,0.7697808903923254,0.8170687619347083,10.342548111939967,12.99007903132597
synth087,1.4858526497779811,1.7358600703543814,0.8216618621775283,0.7629735699651519,2.402191498198305,1.2531205066380515
synth088,-0.9290230896849956,-1.7893383574042738,0.8757244193453885,0.8647532979508024,2.2638850103243664,0.4185505520783561
synth089,-1.013603585537984,-0.7097639106470556,0.8795343105790032,0.9446572264698747,11.631648596150615,12.602570206788226
synth090,-0.6185315851281904,-0.6078522291884203,0.4520264818631333,0.4414161641498494,12.74305135395432,12.844128758645875
synth091,-0.0895551337970355,-0.24494131007049394,0.1356972774047192,0.10020141076241645,4.091697263162317,5.100228477572062
synth092,-0.5661599088217963,-0.5907413523712572,0.439328930646058,0.49258410183149987,2.185962164042337,0.2550862086093879
synth093,-1.218398511940586,-1.0716180189114166,0.5935443481222927,0.5760238043911456,5.921595431106545,6.734821878006392
synth094,0.0711711100524572,-0.12188846104872811,0.1191556633986592,0.08316591385646493,3.3263536396499065,3.5390077931019794
synth095,0.323368346417793,0.2631056561655972,0.3923846084808835,0.39589573992872673,12.697680518388006,11.789996111404063
synth096,1.0368982053451608,0.9643035271589049,0.2317986482541333,0.23950497344747318,4.468175544517333,5.218058849916382
synth097,-0.3818350768465031,-0.22490585072153157,0.1498956930806749,0.13238968227285625,8.3157619160215,9.068279293554347
synth098,1.1950329325844748,1.1442459703391,0.2776397377150292,0.2893953648090548,13.747953363023692,11.814373097578699
synth099,0.7181798402065493,0.5651787735608258,0.553058001426758,0.5618878874783813,8.219376826264451,8.456757847872552
synth100,-0.971378773548718,-1.1130327142282228,0.658403866218629,0.6292265801255021,2.949865309152677,2.26580814772045
synth101,-1.0117873493843963,-1.2653157389459373,0.8417474753868021,0.7765598637525976,3.395876706619655,2.998402030037087
synth102,-1.0891635150304195,-0.9017885065300856,0.7624403087789199,0.8042796220742422,12.501332240239543,12.868533971745473
synth103,0.7049282304145841,0.7227008114197127,0.8997781395739347,0.8776957282660784,6.374070273240927,6.7269538819475905
synth104,0.8267343160011102,0.8492732417056722,0.7161717328228862,0.6853635000516467,3.5220797452321806,3.9050268032618014
synth105,0.3474941647294609,0.2697605213531629,0.223995414447344,0.2406219693849027,7.207887603755976,7.977422036637553
synth106,-1.018043047345909,-0.9665507669759058,0.5658201316657622,0.5637792349814071,12.290109082637931,12.01562129046999
synth107,0.9196612562386628,1.1446917179489084,0.1851656761490235,0.18441537472261427,2.861681262651063,2.489199642190955
synth108,0.2185794834047296,0.33057793769104404,0.1097845526547292,0.039463653976322344,8.482172492569145,9.098292999661398
synth109,-0.6409697350857293,-0.7299344026920775,0.6568751726809906,0.6531395645920011,14.09157375026632,14.054331936617213
synth110,0.0039464715505168,0.1034220619630321,0.8644510302431342,0.8587344911219583,7.345606654478225,7.837802769621075
synth111,-1.179017267920579,-1.0265540351698925,0.8779563139500389,0.8826100325186055,7.708237082654595,8.309559984301496
synth112,-0.9327877852651986,-0.8180999702827229,0.4538070364497264,0.48931709402385937,4.661049555612574,5.371364258626019
synth113,-1.3304787355562615,-1.2919222577886527,0.8875294511863382,0.8910304912609552,6.153724191105535,7.191849304432919
