subject_id,session_id,session_index,subject_max_session_index,session_phase,embedding_1,embedding_2,embedding_3,embedding_4
synth028,synth028_s026,27,40,0.675,-0.0495879244306872,-0.0350012567843774,0.3163089875346662,-0.147483666764824
synth028,synth028_s027,28,40,0.7,-0.0368119109565721,-0.0422905239748061,0.3192298761167338,-0.1564681991513592
synth028,synth028_s028,29,40,0.725,-0.0242697115293741,-0.049464050145637,0.322201477724994,-0.1651688541226968
synth028,synth028_s029,30,40,0.75,-0.0145970731677194,-0.0550934061634859,0.3245847357790939,-0.1717880826730719
synth028,synth028_s030,31,40,0.775,-0.0071342006845194,-0.0594207423196572,0.3267229588863631,-0.1769249577991858
synth028,synth028_s031,32,40,0.8,-5.675715726422004e-05,-0.0634593241802589,0.3288235684005224,-0.1818972430726472
synth028,synth028_s032,33,40,0.825,0.0043851642321834,-0.0655663559611427,0.3302525021049667,-0.1856064381546336
synth028,synth028_s033,34,40,0.85,0.006965445942335,-0.0664656800531008,0.330969122734536,-0.1880743240329456
synth028,synth028_s034,35,40,0.875,0.0092152704270331,-0.0672194038924144,0.3315861610799436,-0.1902618948671663
synth028,synth028_s035,36,40,0.9,0.0108269928349656,-0.0676565716848588,0.331996734558761,-0.191948453268008
synth028,synth028_s036,37,40,0.925,0.0124992464213289,-0.068048975966251,0.3323969511427779,-0.1937675969421122
synth028,synth028_s037,38,40,0.95,0.0141715000076922,-0.0684413802476433,0.3327971677267947,-0.1955867406162165
synth028,synth028_s038,39,40,0.975,0.0158437535940556,-0.0688337845290356,0.3331973843108115,-0.1974058842903207
synth028,synth028_s039,40,40,1.0,0.0175160071804189,-0.0692261888104279,0.3335976008948283,-0.1992250279644249
synth056,synth056_s000,1,40,0.025,-0.589258424093632,0.4781948501590645,0.0980340812337172,-0.0184058218567632
synth056,synth056_s001,2,40,0.05,-0.5883866080162513,0.4581633907454835,0.1100451525759214,0.013183717486518
synth056,synth056_s002,3,40,0.075,-0.5875147919388707,0.4381319313319028,0.1220562239181257,0.0447732568297994
synth056,synth056_s003,4,40,0.1,-0.5866429758614898,0.418100471918322,0.13406729526033,0.0763627961730807
synth056,synth056_s004,5,40,0.125,-0.5857711597841091,0.398069012504741,0.1460783666025343,0.1079523355163619
synth056,synth056_s005,6,40,0.15,-0.5850797474615392,0.3780106260201396,0.1586998003818201,0.1396428571291725
synth056,synth056_s006,7,40,0.175,-0.5816138217926778,0.3656398647754006,0.1678131602448602,0.1514362551384689
synth056,synth056_s007,8,40,0.2,-0.5761751835494575,0.3524799111735228,0.1764176024726491,0.1609565223638443
synth056,synth056_s008,9,40,0.225,-0.5690885225501187,0.3386606588068752,0.1845968900911017,0.168577794617409
synth056,synth056_s009,10,40,0.25,-0.5624400793337565,0.3249487989795977,0.1927275268060968,0.176689686607003
synth056,synth056_s010,11,40,0.275,-0.5580405666491963,0.312136216940083,0.2010405048118023,0.1873036900359055
synth056,synth056_s011,12,40,0.3,-0.5437732776437225,0.2975161356183445,0.2075885892769755,0.1848859995022685
synth056,synth056_s012,13,40,0.325,-0.5198601397808886,0.2872254628919006,0.2084511076210561,0.1627258904555927
synth056,synth056_s013,14,40,0.35,-0.4959470019180548,0.2769347901654568,0.2093136259651368,0.140565781408917
synth056,synth056_s014,15,40,0.375,-0.4720338640552211,0.266644117439013,0.2101761443092174,0.1184056723622414
synth056,synth056_s015,16,40,0.4,-0.4481207261923873,0.2563534447125692,0.211038662653298,0.0962455633155656
synth056,synth056_s016,17,40,0.425,-0.4274862040415106,0.2467521770300229,0.2122862787739806,0.0776435226374078
synth056,synth056_s017,18,40,0.45,-0.4072143986989493,0.23726354002734,0.2136933217049337,0.0594049094366349
synth056,synth056_s018,19,40,0.475,-0.3830418521693947,0.2267821620519222,0.2161153526424531,0.037137405968002
synth056,synth056_s019,20,40,0.5,-0.3586564798718851,0.2161402471612889,0.2189444675944546,0.014821507758966
synth056,synth056_s020,21,40,0.525,-0.3342711075743754,0.2054983322706556,0.2217735825464562,-0.00749439045007
synth056,synth056_s021,22,40,0.55,-0.310224116539225,0.1949591349574666,0.2245850507818215,-0.0294135211655998
synth056,synth056_s022,23,40,0.575,-0.291567897530168,0.1863842637429714,0.2264630799546581,-0.0460822046768137
synth056,synth056_s023,24,40,0.6,-0.273436317682293,0.1780413356898643,0.2284697416430021,-0.0622080283046839
synth056,synth056_s024,25,40,0.625,-0.2583537520394882,0.1706021754571982,0.2280268960035638,-0.0781692060047771
synth056,synth056_s025,26,40,0.65,-0.2445646648423912,0.1640351444291803,0.2272135476276247,-0.0931840894350559
synth056,synth056_s026,27,40,0.675,-0.2238214242420056,0.1518558466213144,0.229857126250993,-0.110688734802646
synth056,synth056_s027,28,40,0.7,-0.2031551652067592,0.1396129792956835,0.2342011556067643,-0.1258794819225168
synth056,synth056_s028,29,40,0.725,-0.1856369961411823,0.1293580489241371,0.2385700211061282,-0.1378189079721724
synth056,synth056_s029,30,40,0.75,-0.1732391605150115,0.1222475565294655,0.241524113576822,-0.1464080428700339
synth056,synth056_s030,31,40,0.775,-0.1656625955543984,0.1182649644672787,0.2435573334425659,-0.1522861585974214
synth056,synth056_s031,32,40,0.8,-0.1593187633071919,0.1148436127486861,0.245319633371067,-0.1571169994012823
synth056,synth056_s032,33,40,0.825,-0.1533885240026644,0.1116952689143586,0.247090086135411,-0.1617016798803001
synth056,synth056_s033,34,40,0.85,-0.1481255143033041,0.1089860211829192,0.2488583132243514,-0.1658863895652051
synth056,synth056_s034,35,40,0.875,-0.1448609276405595,0.1075380732935799,0.2498809129105643,-0.1687374059528289
synth056,synth056_s035,36,40,0.9,-0.1428763535156622,0.1069205121869633,0.2504137456043496,-0.1707349320750059
synth056,synth056_s036,37,40,0.925,-0.140891779390765,0.1063029510803467,0.2509465782981349,-0.1727324581971829
synth056,synth056_s037,38,40,0.95,-0.1389072052658677,0.1056853899737302,0.2514794109919203,-0.1747299843193598
synth056,synth056_s038,39,40,0.975,-0.1369226311409704,0.1050678288671136,0.2520122436857056,-0.1767275104415368
synth056,synth056_s039,40,40,1.0,-0.1349380570160731,0.104450267760497,0.2525450763794909,-0.1787250365637138
synth085,synth085_s000,1,40,0.025,-0.3049229749789481,-0.0069694248453627,0.0138904574836602,-0.5554676641892825
synth085,synth085_s001,2,40,0.05,-0.3013916414911315,-0.0236976088193929,0.02397822750659,-0.5339472434851762
synth085,synth085_s002,3,40,0.075,-0.297654436850433,-0.041031671854565,0.0345490854842094,-0.5116451805425044
synth085,synth085_s003,4,40,0.1,-0.3004813888259131,-0.0557951329879321,0.0459012723464627,-0.4816459074870087
synth085,synth085_s004,5,40,0.125,-0.3034737457875613,-0.0712886478497448,0.057814234801884,-0.4501833058515728
synth085,synth085_s005,6,40,0.15,-0.3067615769377619,-0.0880317539361389,0.0706409625563248,-0.4163136615189493
synth085,synth085_s006,7,40,0.175,-0.3100494080879624,-0.104774860022533,0.0834676903107655,-0.3824440171863256
synth085,synth085_s007,8,40,0.2,-0.2984175382505254,-0.1180296123498239,0.0910260368376182,-0.3813044270575998
synth085,synth085_s008,9,40,0.225,-0.2853567303091429,-0.1311393150754913,0.0981637461943546,-0.3829363415256961
synth085,synth085_s009,10,40,0.25,-0.2717746837693786,-0.1447689783080238,0.1053096322878253,-0.3848887995542591
synth085,synth085_s010,11,40,0.275,-0.2580696689499919,-0.1585629750002766,0.1123635134989952,-0.3869660606235234
synth085,synth085_s011,12,40,0.3,-0.2444004718933322,-0.1723937551547452,0.1193811542362402,-0.3889809065153411
synth085,synth085_s012,13,40,0.325,-0.2310856831948069,-0.1865884990372001,0.1260402039872336,-0.390378168871023
synth085,synth085_s013,14,40,0.35,-0.2137733821970421,-0.1989890136751322,0.1303429944982881,-0.3999572472586232
synth085,synth085_s014,15,40,0.375,-0.1907600466080728,-0.2088306961639995,0.1312854162531812,-0.4212047866102353
synth085,synth085_s015,16,40,0.4,-0.1674860888443384,-0.2187178648943407,0.132204156883066,-0.4427797494617994
synth085,synth085_s016,17,40,0.425,-0.1442057319590201,-0.2286061504597702,0.1331223160643525,-0.464362751624629
synth085,synth085_s017,18,40,0.45,-0.1208126056713655,-0.238565365625631,0.1342234024551591,-0.4859696676765062
synth085,synth085_s018,19,40,0.475,-0.0972180290190175,-0.2486512888663634,0.1356512685602039,-0.5076193033098484
synth085,synth085_s019,20,40,0.5,-0.0736234523666695,-0.2587372121070959,0.1370791346652487,-0.5292689389431907
synth085,synth085_s020,21,40,0.525,-0.0500288757143214,-0.2688231353478283,0.1385070007702934,-0.5509185745765329
synth085,synth085_s021,22,40,0.55,-0.0261460716541687,-0.2789427192364478,0.1399875857201701,-0.5729033888506798
synth085,synth085_s022,23,40,0.575,-0.0010940493970319,-0.288443033558901,0.1386938663696805,-0.6013916687444468
synth085,synth085_s023,24,40,0.6,0.0204736688185601,-0.2965185239079805,0.1351216004151401,-0.6290139287959616
synth085,synth085_s024,25,40,0.625,0.0493054023508331,-0.3123622990215787,0.1393797541595659,-0.6549733936874829
synth085,synth085_s025,26,40,0.65,0.0704811823188557,-0.3249507351382356,0.1450622281359876,-0.6710703158662239
synth085,synth085_s026,27,40,0.675,0.0872144886866965,-0.335218627738418,0.149678891502727,-0.6833018456925899
synth085,synth085_s027,28,40,0.7,0.0957724348874724,-0.3404382127759346,0.1519873334544192,-0.689580744433673
synth085,synth085_s028,29,40,0.725,0.1043303810882483,-0.3456577978134512,0.1542957754061114,-0.6958596431747561
synth085,synth085_s029,30,40,0.75,0.1116519917006922,-0.3498581756014469,0.1562486911620905,-0.7011785667253225
synth085,synth085_s030,31,40,0.775,0.1181234487990426,-0.3533577059553417,0.157957132968205,-0.7058373731609545
synth085,synth085_s031,32,40,0.8,0.1245949058973929,-0.3568572363092366,0.1596655747743195,-0.7104961795965865
synth085,synth085_s032,33,40,0.825,0.1310663629957432,-0.3603567666631314,0.1613740165804339,-0.7151549860322185
synth085,synth085_s033,34,40,0.85,0.1375378200940935,-0.3638562970170262,0.1630824583865484,-0.7198137924678505
synth085,synth085_s034,35,40,0.875,0.1432699192618007,-0.3668810314878337,0.1645006382401061,-0.7239688000996098
synth085,synth085_s035,36,40,0.9,0.1459869914142606,-0.3677657077809301,0.1650447118850045,-0.7265236877756402
synth085,synth085_s036,37,40,0.925,0.1479997067713446,-0.3680897660309994,0.1654766889248352,-0.7288399468652478
synth085,synth085_s037,38,40,0.95,0.1500124221284284,-0.3684138242810686,0.1659086659646658,-0.7311562059548553
synth085,synth085_s038,39,40,0.975,0.1520251374855124,-0.368737882531138,0.1663406430044964,-0.7334724650444628
synth085,synth085_s039,40,40,1.0,0.1539081600140019,-0.369087975980715,0.1667605214661424,-0.735599356898395
synth113,synth113_s000,1,40,0.025,-0.2038857078508457,-0.317069296871034,0.1045513005235274,-0.4475128061849736
synth113,synth113_s001,2,40,0.05,-0.2090075076470203,-0.3321186935809114,0.1170880818372701,-0.4124537914740931
synth113,synth113_s002,3,40,0.075,-0.2143455790234512,-0.348192985198631,0.1304844371763452,-0.3755016796065013
synth113,synth113_s003,4,40,0.1,-0.2175358076386703,-0.3645705131843847,0.143085440731651,-0.342248069172568
