true_preset,subject_id,param,true_initial,true_centroid,fitted_static
Bari2019,synth129,softmax_inverse_temperature,12.638162098646443,13.567093648696632,7.835968696821732
Bari2019,synth132,biasL,-0.3959204753001739,-0.2991734591702295,-0.2884278934202841
Bari2019,synth132,choice_kernel_relative_weight,0.1680596761407782,0.1680596761407782,0.3256509374324045
Bari2019,synth132,forget_rate_unchosen,0.269858261877945,0.269858261877945,0.012909981575036
Bari2019,synth132,learn_rate,0.5322641325653915,0.5705728586642512,0.8340990271346886
Bari2019,synth132,softmax_inverse_temperature,12.296899613428474,12.430094360175808,6.67516385804918
Bari2019,synth135,biasL,0.4840390194299545,0.491856367362572,0.0602228888795636
Bari2019,synth135,choice_kernel_relative_weight,0.4967282360784767,0.4967282360784767,0.9618278865716776
Bari2019,synth135,forget_rate_unchosen,0.3182996537583362,0.3182996537583362,0.0051533603890975
Bari2019,synth135,learn_rate,0.8586958254905304,0.8956336840141996,0.921128401037036
Bari2019,synth135,softmax_inverse_temperature,13.13794341769252,10.455840979775202,4.090356464224155
Bari2019,synth138,biasL,0.8510374789745794,0.8960181185147933,0.6247774246752258
Bari2019,synth138,choice_kernel_relative_weight,0.4221631189505708,0.4221631189505708,0.6958874669621165
Bari2019,synth138,forget_rate_unchosen,0.208064946968898,0.208064946968898,0.0055333223520517
Bari2019,synth138,learn_rate,0.422362496983339,0.485077346996268,0.6356285264493097
Bari2019,synth138,softmax_inverse_temperature,9.45714066060828,6.745314550244931,3.578852879149064
Bari2019,synth141,biasL,-0.1458131013033197,0.0354449831140968,-0.0190502979589702
Bari2019,synth141,choice_kernel_relative_weight,0.1141513906536807,0.1141513906536807,0.161537733662297
Bari2019,synth141,forget_rate_unchosen,0.2000998109674124,0.2000998109674124,0.3114204639682815
Bari2019,synth141,learn_rate,0.9015921356289436,0.8498572102969649,0.970022445343127
Bari2019,synth141,softmax_inverse_temperature,9.830748529537235,10.285971362545355,7.240526643770787
Bari2019,synth144,biasL,-0.3743868440348047,-0.3083811962563658,-0.1852116530336686
Bari2019,synth144,choice_kernel_relative_weight,0.2773755891454608,0.2773755891454608,0.549042635745399
Bari2019,synth144,forget_rate_unchosen,0.3325433878037997,0.3325433878037997,0.0355493153326759
Bari2019,synth144,learn_rate,0.2774626457483126,0.1486452422287578,0.3004521908893672
Bari2019,synth144,softmax_inverse_temperature,3.864703874015573,5.557728214942816,3.228314931220719
Bari2019,synth147,biasL,1.5024908773366508,1.256712170238273,0.5856552811157958
Bari2019,synth147,choice_kernel_relative_weight,0.1000659842575661,0.1000659842575661,0.0641888500605429
Bari2019,synth147,forget_rate_unchosen,0.2231614954356288,0.2231614954356288,0.9802413737242472
Bari2019,synth147,learn_rate,0.4859251975636888,0.5431507207387689,0.1766854518951209
Bari2019,synth147,softmax_inverse_temperature,6.92193580124477,4.590846887148585,4.149105435452185
Bari2019,synth150,biasL,0.2687043527330893,0.2715459885228615,0.3724474738097962
Bari2019,synth150,choice_kernel_relative_weight,0.3214661202635481,0.3214661202635481,0.5325581091646464
Bari2019,synth150,forget_rate_unchosen,0.2733360325827779,0.2733360325827779,8.350994238355363e-05
Bari2019,synth150,learn_rate,0.5712195706144407,0.544384600860439,0.8157335737388982
Bari2019,synth150,softmax_inverse_temperature,11.108730479948893,11.904934597260752,6.808660916946103
Bari2019,synth153,biasL,0.2666145998726285,0.3446992552278294,0.245761693213226
Bari2019,synth153,choice_kernel_relative_weight,0.1046729211363758,0.1046729211363758,0.2581819400132934
Bari2019,synth153,forget_rate_unchosen,0.3044498606921384,0.3044498606921384,0.0753892616129196
Bari2019,synth153,learn_rate,0.390758853195182,0.3973429610406361,0.5598465241336326
