embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,subject_id,fam,param_biasL,param_choice_kernel_relative_weight,param_forget_rate_unchosen,param_learn_rate,param_softmax_inverse_temperature,param_threshold,param_loss_count_threshold_mean,param_loss_count_threshold_std
0.34157758951187134,0.3661239445209503,-0.3056817650794983,0.18097037076950073,0.04946063458919525,-0.1835402548313141,0.21924161911010742,-0.11126544326543808,synth073,CompareToThreshold,-0.491722331864956,,,0.5352230729655933,14.616479672895554,0.41927773345995833,,
-0.12652510404586792,-0.07891171425580978,-0.05089918524026871,0.2426108568906784,0.6812871098518372,-0.045336876064538956,-0.22590547800064087,0.06748269498348236,synth074,LossCounting,-0.21586663481634427,,,,,,3.738918299475317,1.6620682886641585
0.022358952090144157,0.034017741680145264,-0.03533707559108734,-0.10500700026750565,-0.13287821412086487,0.3633946478366852,-0.06789197027683258,-0.057047273963689804,synth075,QLearning,0.39250338853953026,0.3622024242187185,0.24114503706434554,0.6856899836657098,6.2889825441461,,,
0.39605167508125305,0.04420314356684685,-0.2084675133228302,0.1570473462343216,-0.1345769166946411,-0.06006855517625809,0.164512038230896,-0.2024577558040619,synth076,CompareToThreshold,0.2265312299804528,,,0.681550757090223,14.819443169240234,0.25860926421620867,,
-0.05724211409687996,-0.07023711502552032,0.11281605064868927,-0.08012575656175613,0.7419112920761108,-0.078541100025177,-0.023136937990784645,-0.12400613725185394,synth077,LossCounting,-0.045238263183385974,,,,,,5.456368977388848,1.2765640068517177
-0.06550854444503784,-0.0013077035546302795,-0.0009606241364963353,-0.10630059242248535,-0.1088283583521843,0.1776096373796463,-0.27039679884910583,-0.13017135858535767,synth078,QLearning,-0.25033889181744656,0.43591039204638626,0.05544736396894319,0.7596350635634707,10.112469968941799,,,
0.09967603534460068,-0.07945302873849869,-0.4740201532840729,0.31513968110084534,-0.10412709414958954,-0.023276399821043015,0.3865358233451843,0.02015015110373497,synth079,CompareToThreshold,-0.4676860846389007,,,0.9297306228099084,6.6376235256761875,0.45990094033999185,,
0.0002081010607071221,-0.31106314063072205,-0.07022584229707718,0.1819428652524948,0.710253119468689,-0.03580600023269653,-0.2054201364517212,0.32718417048454285,synth080,LossCounting,-0.25062808480297327,,,,,,3.456038568407292,0.39904294072979485
-0.009022990241646767,0.3018542230129242,-0.20088668167591095,0.04893331229686737,-0.30339980125427246,0.1729591339826584,-0.0630977675318718,0.013948313891887665,synth081,QLearning,-0.5312920185825296,0.049868546398383784,0.054046558669851086,0.7495281101725482,8.302361085766623,,,
0.13134798407554626,-0.1518176943063736,-0.344576895236969,0.31663525104522705,-0.16128288209438324,0.09671562165021896,0.4385536313056946,-0.05857640877366066,synth082,CompareToThreshold,0.4229197451811107,,,0.8959473547837578,6.237655609062888,0.4100257484218637,,
-0.33233293890953064,-0.11126246303319931,-0.09592777490615845,0.2053409367799759,0.658267080783844,-0.1172776073217392,-0.12076804786920547,0.09743686020374298,synth083,LossCounting,-0.16844060820868384,,,,,,3.1198974627573763,1.512383173411575
-0.20469917356967926,0.026835087686777115,-0.16251404583454132,0.1264682114124298,-0.3039760887622833,0.182305708527565,-0.25527527928352356,-0.25581058859825134,synth084,QLearning,-0.45670714701563686,0.24253767282824162,0.04931844346005679,0.9283324022540425,10.514844918893104,,,
-0.06569226831197739,0.08896613121032715,-0.3350232243537903,0.3191193640232086,-0.34808945655822754,-0.10244934260845184,0.37165629863739014,0.08757276087999344,synth085,CompareToThreshold,-0.7567613925802783,,,0.8822161419725163,3.4286772944839283,0.29271101330434346,,
-0.10465855896472931,-0.06553097069263458,0.13240057229995728,-0.1649646908044815,0.7024692296981812,-0.13022877275943756,0.03474115952849388,-0.21745997667312622,synth086,LossCounting,0.03238725429406319,,,,,,5.957024732427571,1.3551220462686109
0.12225453555583954,-0.09237725287675858,-0.21111536026000977,-0.2274993360042572,-0.0854261964559555,0.5127091407775879,-0.32861530780792236,-0.5177282094955444,synth087,QLearning,0.8517214542994935,0.45103866386095526,0.012375123021486313,0.64893911400234,9.316270559038538,,,
-0.17730695009231567,0.04692624881863594,-0.6080113649368286,0.2919192612171173,-0.2059227079153061,0.06735063344240189,0.38067400455474854,0.061277881264686584,synth088,CompareToThreshold,-0.5811970440886587,,,0.9819761550301047,2.6583247211433627,0.452536212932989,,
0.07783437520265579,0.10042473673820496,0.049926698207855225,0.25248703360557556,0.9911580681800842,-0.06137227639555931,-0.2610574960708618,-0.14287343621253967,synth089,LossCounting,-0.2327045268315866,,,,,,6.688538828259906,1.5336128825439315
-0.36679404973983765,-0.2797873914241791,-0.33301976323127747,0.1309920847415924,-0.4028041958808899,0.051163528114557266,-0.3519011437892914,-0.48890337347984314,synth090,QLearning,-0.3475192974301934,0.22001655116445828,0.33055542627551754,0.9749884931308582,11.680427557705647,,,
0.12391909956932068,0.3616497218608856,-0.306430846452713,0.15622544288635254,-0.014383192174136639,0.1973389834165573,0.32525357604026794,0.03403332456946373,synth091,CompareToThreshold,-0.02133266210339587,,,0.443903624722067,3.917475328600024,0.36889040775145443,,
0.1830420196056366,-0.30844610929489136,0.07089848816394806,-0.07184314727783203,0.666167140007019,-0.07157616317272186,-0.05896556004881859,0.3564128279685974,synth092,LossCounting,-0.13784245240771187,,,,,,3.8915320473708404,0.22574860732893898
-0.24873697757720947,-0.0808553397655487,-0.06556970626115799,0.19648678600788116,-0.305058091878891,0.0063422610983252525,-0.29759544134140015,-0.2079184204339981,synth093,QLearning,-0.7292570765444266,0.30846521757643297,0.12066447480327831,0.9482187980957579,9.878372216312648,,,
0.11497779190540314,0.4353804886341095,-0.34113070368766785,0.13526664674282074,0.027186866849660873,0.23991842567920685,0.3156963586807251,0.026570595800876617,synth094,CompareToThreshold,0.0251453975450718,,,0.41785055117705516,3.8827172079898444,0.4194672039555569,,
-0.3915243446826935,-0.13149073719978333,0.06875885277986526,-0.08990614861249924,0.4775252640247345,-0.1614963263273239,0.1770990490913391,-0.12744945287704468,synth095,LossCounting,0.09211965436787525,,,,,,3.623178042015418,1.6812173025460317
-0.3745597004890442,-0.3270091116428375,-0.3183163106441498,0.2517879605293274,-0.34487855434417725,0.053631242364645004,-0.09102039784193039,-0.7057532668113708,synth096,QLearning,0.6028373023761958,0.08237415515883334,0.07594386290822563,0.9917321214922683,14.796487652224249,,,
0.17617449164390564,0.27735334634780884,-0.19051866233348846,0.17068679630756378,-0.09356574714183807,0.10311805456876755,0.18046633899211884,-0.05622712895274162,synth097,CompareToThreshold,-0.2190318961655786,,,0.4442387487182808,8.568499155227952,0.2133209012666582,,
-0.49935200810432434,-0.15642490983009338,0.21000005304813385,-0.2485765814781189,0.34406113624572754,-0.22190774977207184,0.4241597354412079,-0.20833241939544678,synth098,LossCounting,0.31977054720421755,,,,,,2.8337733966110172,1.826639696418665
-0.33921942114830017,-0.2754116654396057,-0.14403165876865387,-0.026023918762803078,-0.5178937911987305,0.3120337426662445,0.12462443113327026,-0.07639898359775543,synth099,QLearning,0.44922930341516504,0.2831612508917237,0.19136544080813694,0.9853556959882559,6.565095332051376,,,
-0.02828802540898323,0.14575928449630737,-0.4744870066642761,0.2589432895183563,-0.18375550210475922,-0.027965856716036797,0.36633017659187317,0.09153467416763306,synth100,CompareToThreshold,-0.6093923479599039,,,0.8990681886241954,3.104933393976476,0.46185234567363925,,
0.24656765162944794,-0.05730560049414635,0.3110187351703644,0.04004839062690735,0.7812930941581726,-0.2289145588874817,-0.05151943862438202,0.08804551512002945,synth101,LossCounting,-0.24243143965209146,,,,,,6.474137774297463,0.393275236301183
-0.3049025535583496,0.21189461648464203,0.10238222032785416,0.10622239857912064,-0.1708553284406662,0.09947244077920914,0.008124207146465778,0.13714858889579773,synth102,QLearning,-0.6748347381039276,0.41402519298682494,0.3231179150842937,0.6139912023641806,2.635170791366971,,,
0.05608338862657547,-0.28874561190605164,-0.3115701675415039,0.3545975089073181,-0.35268881916999817,0.12500068545341492,0.4521429240703583,-0.0872211754322052,synth103,CompareToThreshold,0.40362095584517493,,,0.9807230105148825,6.2317715634481585,0.26484241435534966,,
