true_family,subject_id,param,true_initial,gru_pred_static
QLearning,synth168,learn_rate,0.1571522825332536,0.5718424736033859
QLearning,synth168,softmax_inverse_temperature,5.316689160607792,4.89528516123478
QLearning,synth171,biasL,-1.0686301155438378,-0.8480808925834062
QLearning,synth171,choice_kernel_relative_weight,0.2498664880797794,0.2215972763234411
QLearning,synth171,forget_rate_unchosen,0.2133493919722509,0.149300081474179
QLearning,synth171,learn_rate,0.473378985208056,0.8236824100455538
QLearning,synth171,softmax_inverse_temperature,0.1287298404310286,5.119419403338299
QLearning,synth174,biasL,-0.0225284426535968,-0.0920439722027191
QLearning,synth174,choice_kernel_relative_weight,0.0503074821248463,0.0366218102066461
QLearning,synth174,forget_rate_unchosen,0.1742828663268366,0.2110259413661783
QLearning,synth174,learn_rate,0.5240612765069543,0.8186344441070242
QLearning,synth174,softmax_inverse_temperature,14.710143408921615,12.155248963974383
QLearning,synth177,biasL,1.2415968897226206,0.5934378834202358
QLearning,synth177,choice_kernel_relative_weight,0.2704459353714559,0.445414235540406
QLearning,synth177,forget_rate_unchosen,0.3140758797966871,0.2439172336729174
QLearning,synth177,learn_rate,0.7585392020121136,1.0590416588939782
QLearning,synth177,softmax_inverse_temperature,15.488722515414905,8.859871648032776
QLearning,synth180,biasL,-0.1712754732043661,-0.295771962589463
QLearning,synth180,choice_kernel_relative_weight,0.1344032821713363,0.2452810905265195
QLearning,synth180,forget_rate_unchosen,0.1783133692530299,0.1323162774687666
QLearning,synth180,learn_rate,0.1246100571594351,0.4636001067391143
QLearning,synth180,softmax_inverse_temperature,6.9046922439615,3.787784775606416
QLearning,synth183,biasL,1.4964582719542443,0.9243024794530528
QLearning,synth183,choice_kernel_relative_weight,0.0877665706685456,0.1059817275687423
QLearning,synth183,forget_rate_unchosen,0.278156461826026,0.140203876737177
QLearning,synth183,learn_rate,0.2417680632139598,0.640924134851585
QLearning,synth183,softmax_inverse_temperature,6.045330726860877,7.053864389729762
QLearning,synth186,biasL,-0.0421978868792544,0.0119281752307012
QLearning,synth186,choice_kernel_relative_weight,0.2171317209123136,0.2748460162535719
QLearning,synth186,forget_rate_unchosen,0.3148996971330062,0.16222146666982
QLearning,synth186,learn_rate,0.1706393359116817,0.5258139725092922
QLearning,synth186,softmax_inverse_temperature,8.257214794634034,6.180765610529983
QLearning,synth189,biasL,0.9944517129350854,0.4044493711483974
QLearning,synth189,choice_kernel_relative_weight,0.1276107945190502,0.1411410002303145
QLearning,synth189,forget_rate_unchosen,0.0013975811783077,0.2200792751609991
QLearning,synth189,learn_rate,0.3207360455724077,0.6683402327676087
QLearning,synth189,softmax_inverse_temperature,14.039888822254618,14.849443822238952
QLearning,synth192,biasL,1.484194678784808,0.3918586411718459
QLearning,synth192,choice_kernel_relative_weight,0.3291719411652234,0.4349036378781519
QLearning,synth192,forget_rate_unchosen,0.0769801215291066,0.2297528321380084
QLearning,synth192,learn_rate,0.8617539780087461,0.9373513323085174
QLearning,synth192,softmax_inverse_temperature,13.816149645758555,10.360234729089209
QLearning,synth195,biasL,-0.2387943498339319,-0.1030529327557778
QLearning,synth195,choice_kernel_relative_weight,0.0314397184500077,0.0773192909076634
QLearning,synth195,forget_rate_unchosen,0.2548735086923552,0.1328575939905652
QLearning,synth195,learn_rate,0.4146136664588114,0.6668411351110084
QLearning,synth195,softmax_inverse_temperature,5.2869423596121,5.704530843117416
QLearning,synth198,biasL,1.3444432595774924,0.6475746598638827
QLearning,synth198,choice_kernel_relative_weight,0.3398650420022239,0.2966648545177202
QLearning,synth198,forget_rate_unchosen,0.2475426119429028,0.177915514354886
QLearning,synth198,learn_rate,0.2365660516131126,0.6450882478100171
QLearning,synth198,softmax_inverse_temperature,9.421490406472063,8.623141311637704
CompareToThreshold,synth001,biasL,-0.1081577274109394,-0.1113198853804293
CompareToThreshold,synth001,learn_rate,0.4576959775029977,0.6190912168433141
CompareToThreshold,synth001,softmax_inverse_temperature,11.121938422569684,12.302017608942617
CompareToThreshold,synth001,threshold,0.313025895886942,0.3017770088990621
